DHX15_HUMAN,G3P_HUMAN,HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HNRPC_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,MYH10_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,SYAC_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN,BioReplicate
,,,10.4135566697645,,10.2575211377358,9.6681338662659,10.624916233092,,11.0818090762728,10.2743394845112,8.97754701604465,9.28850405812199,10.8705867586005,10.8009054255743,11.4073549094793,9.76789128497563,10.05595272919,7.90882960574637,10.1004332511709,8.23699428272433,,,9.84793647639097,11.2150998761447,13.1896187396064,,10.6528238206307,10.6340814895719,10.3759844332352,9.75148931262481,,9.99158434378872,0
,,10.061446141311,11.2443883004003,,10.6301789141072,9.7122918462466,,9.65520762142476,11.9280393565993,10.2961370055321,9.2362777963841,9.6364088032649,,11.4670730282343,10.6169133598545,9.56680918091812,,8.84314393644082,9.8960649127986,8.73363933029995,11.154925214411,9.79610885827637,10.0283743373647,10.7755883928723,,10.3060055848847,11.0620881860718,10.745291262162,,9.7164168445582,,,0
,7.6707738626163,9.75898581519958,,8.86009588640684,9.90827189818233,8.65805429592807,10.5606156147677,9.95608023706616,10.673638858755,,,8.94757800209916,11.1601888889454,8.83806129474635,8.20221173190767,7.65128709420502,7.74372403232847,,9.02363258959738,,,9.56625049269941,,,11.7272412437175,8.91454562351817,6.8920777923637,,,8.63023187421712,,,0
9.376285763246,8.37417677049456,9.68399812218738,,10.14419970431,9.5903124292878,,10.6876776847658,,11.1388250842301,,8.26397467004364,9.10226248426896,,,10.8556263404444,,9.63507148579215,,,8.59285188650832,11.0269314938183,8.71903648314548,,11.1389345934836,13.3864570873816,10.2889004281336,11.0108118748023,10.2402718533032,9.98946975596697,,,8.66903821321675,0
7.9225322185781,9.05564086333488,,10.0078142992441,10.6125515398369,9.47882307728432,9.23988686936575,10.4781294932661,,10.8429065981494,,9.39934426148049,9.4668254160197,,10.8251974035113,,9.48402980233316,9.64781935982794,7.85050483358205,,8.627568766369,10.9998105415373,,9.13641731046008,,12.8902508285352,10.3049509042422,10.9760708101185,,,9.18235994647021,9.34874690300802,8.99603562628915,0
10.6413294723331,9.10518414699002,10.0652260448781,11.3261187286657,11.8765090548162,10.4904176460014,10.6047194458807,11.3724165109025,8.92996328860095,11.6487281645942,10.7692218453357,10.1062299971006,10.5290522525594,12.4093594418905,11.4823885185631,11.679144226084,10.0388269603684,10.8643057244286,9.27471224538466,11.139105315116,10.18465018757,11.9009233888111,9.24512863103425,10.5990211086473,12.2852555330839,13.6918480792925,,11.5602060583154,12.313921235351,10.6888779094288,9.78094296996161,,10.2471512858586,0
9.31448977479781,9.86419081826015,10.1094915891403,11.2881411965102,11.4596307276371,10.4783112581974,,,8.87191359544909,,10.7747792552998,10.7290599745898,10.1889905112693,12.4761870553887,11.3775431385273,10.8005635630539,10.4291159852747,11.5314586219926,8.47852112268028,10.7743221142958,,11.6521557679147,11.4199308187003,11.3095375830018,11.6419915718238,13.9698582625515,11.1850215488581,12.2085243768875,11.7002064722294,10.5491665637862,9.98611956616861,10.2167892647668,10.4107103578412,0
9.60306168789952,,,11.7261366060513,,11.0707612300715,10.422029473283,11.3128047430537,11.1752016443831,12.2664390082138,11.2619642182337,10.5975877832644,10.8112105492107,11.7684014849687,,12.2067134148466,10.4003508847977,11.3995137815693,9.4809569859213,11.0251520746632,10.0877322794235,12.1887941087985,10.5597742098854,11.4978826994853,12.0927054411853,14.2646003338425,11.4698994683329,12.8159078567038,12.0503244848888,11.3389815962156,10.4593039557486,11.2396703936391,10.2523755221952,0
,9.59484898264051,10.7882513482391,11.1895140160895,11.2497660382465,10.7384595887671,10.3749977270316,10.7976339654958,10.4216549505408,11.8178521404799,,10.0773639025156,,11.2017308617742,11.3204723005351,11.1071389002063,,10.5994847116311,9.01882345323085,10.5315203388611,9.92526279020162,11.7447696285998,,10.6507235626402,11.0070073714981,13.3287808566878,10.408141544251,11.7327538621463,11.6460251563776,,,,,0
14.1151686846381,10.3014166567968,12.7045065916252,11.9640121524875,13.0870686872914,11.7984400543525,15.2256788330551,,14.7319796164171,,12.827952666695,,,14.2656191614098,11.9558466090295,12.4038728517267,12.1056875373302,13.7716013191383,12.0806665280376,13.9749337027837,,,12.3204823191306,13.1555340222778,14.0478365115146,16.2366849856807,12.4267340903542,13.7263790874456,13.5638594552632,12.2134151149112,,11.9798352166536,12.3993132482694,0
9.91081832353895,,9.61108496445178,,10.8155302158522,10.3082505791081,9.5949378187706,11.1147594791857,7.85432687603721,11.6551691030047,10.6498588919887,,9.0923521856618,10.5891759480397,10.9791436218567,11.3752600499116,9.77076002379686,9.85139297091388,8.00705833968177,9.79059952830285,9.13227547035429,11.0505825292415,9.05808741322629,,10.9724485612728,13.7183051149987,10.3792953621738,11.8074086485554,10.6637454158797,10.3731503916042,,,,0
,11.1077176054181,11.6077559893455,11.755212780154,12.4616295774798,11.0688072145082,11.01899941963,11.6712315299037,11.0241882971339,12.2142735132257,11.6625258460553,10.5994337805459,11.1258884525426,11.4642701548828,12.0245734261525,11.8005709675602,11.0013748953379,11.6374927452896,,11.0770449815478,10.1346075407786,12.3125048700962,10.0769592343703,11.0814924909798,11.6142112814989,14.443942086441,11.4134048861889,12.5788751824226,12.1917562161992,,,11.035907800135,,0
8.31600174184717,,9.42999782152323,10.4083012263088,10.8677875420974,,9.62374844373139,10.2113458011217,,11.0186445936312,9.59401499762237,,9.22782720011113,10.0840619791293,10.3567965292394,,9.41222530651167,9.56570641348365,8.34198859947042,9.76548297223724,,,8.69296880359391,9.95802560198837,9.88461993507753,12.204770578296,9.68331167135046,10.907145920039,10.633473612466,9.93926196530321,,10.1427899516092,,0
8.43487015448378,5.60465390029974,,8.46804495944502,8.53416623534441,8.49293410320346,7.17371475501453,9.47068239911447,8.39444110496815,10.3924193432487,7.89243980203235,8.21933438534431,,9.96572476925999,,8.34663005469598,,,,7.4142868036449,7.94206593667817,,8.56428537709329,,10.7527684101808,,9.01025987134628,,9.54222340200258,6.97348098179122,,,,0
,9.46268961816589,10.2469933072338,11.2116932107116,11.163652253479,10.5488230641966,,11.2387462696083,,11.4938206649204,,,9.48282838534336,10.7903551028191,11.6008432704135,10.9924902644129,9.86601064523344,10.1728377151673,8.79272785889685,10.2498025428176,8.84312413561594,11.6584554627248,8.8579682694018,10.4315471097729,11.6300351134526,,,11.6452130596061,10.7552746977857,,,9.54524807391934,10.3911351617115,0
9.86143320847788,,,11.405280558855,11.1472014572966,11.1332368839408,10.6710009077115,11.657352828385,10.0727876339394,11.7875438254994,11.0462289452762,,,12.2825469082066,,11.4901398143682,9.8551214876614,10.4489662444397,,11.0175789037463,,11.9330797827088,10.312090155937,10.8968442819524,12.5095053830324,14.0458864046335,10.9374228429414,11.6555135249031,11.7871996250924,10.8169798790031,,9.90972641874026,10.8708447500295,0
8.7363977552829,,10.0445014700323,10.3071451529626,10.9934167252914,9.67894082979747,9.49396946239381,10.7834397370991,,,9.03366478948127,9.07050699452144,9.74724530921621,10.6977525950055,11.1024636079211,10.9161555156811,9.56383665458145,10.5945825400322,8.92718914321909,9.6858450195628,9.23085914300636,,9.03481951431566,,,13.8416334240105,9.37166921518138,10.3637585523576,10.7185818498724,10.6511495159588,,,10.043265191554,0
8.71278088342957,,,10.6458417143375,,10.2052353319162,9.94608943299432,10.6398865032776,8.61089755906166,11.4007053247799,10.1429089972105,9.58466102058661,,10.7738025344864,11.1198806439034,10.3843267635356,10.1520280060292,10.7534375785442,8.31843836816424,,,10.7060135116216,9.3883621061862,,,13.5880396845537,9.47968838213381,11.0157446947746,10.9618073155761,,8.21561446036914,10.3484156926532,9.93192555569635,0
10.3648629992245,,,11.5615452902666,11.2352545154888,11.2101801319739,11.2336086147259,12.5167584192924,9.92669691328705,10.20669175979,,,10.4029154051058,11.992700130921,12.147804562206,11.8370132115918,10.7294525682383,11.2700604499046,9.42684439687022,11.2994335312078,9.7676231889555,,,11.2342414382491,12.3403530624591,15.0191126668011,11.6317550522644,12.452148791597,11.8309525260618,11.229319278535,,11.1502908767712,,0
9.34414929633281,,10.7397612810315,10.9069700291742,10.9816409211995,10.5752981473822,10.5861062524397,11.7387754636829,9.28778387298708,11.567495824654,10.279555345205,10.9407137236958,10.0548762108521,11.5844973384663,11.2898930954083,11.289698524604,,10.5931647110352,,10.3455905539992,,11.278523947613,10.6152057728584,,12.2497284237373,14.5899282044508,10.8188525116626,11.9109356552614,,10.8439618023693,9.73427804070127,,10.6594574829306,0
10.1140201210898,10.7181313587981,10.6444242338414,11.2228764437736,,,,11.9855519169647,10.1246063422866,11.3689822217994,10.9491476022287,10.309971817959,,11.9892880651719,11.4253426327902,11.0463359143307,9.80276703720259,10.8896496920337,9.09941887154478,11.3447722368159,9.32207026258761,11.4918032688511,11.8848926922693,,,14.2773604050432,10.6073517755246,11.5819054373045,11.1189229181213,10.6180814698344,,10.9314953873191,10.2049304744928,0
,9.24335398897815,,11.2669142953479,,10.4081392916667,9.52147983942922,10.9598094697712,,12.2435246850512,9.50112178136244,9.2635356659407,,11.0445988030532,10.7441311085849,,10.1875981941523,10.642058413762,9.22782400208663,,,11.1884523421273,,10.1410439592359,11.474401193808,14.1312189367896,10.3167175862467,11.6337111176068,10.7216271297633,10.9473179247338,10.4565494528829,8.96242041557463,9.99800573125193,0
9.62913425305007,8.73800740271111,9.56146055990535,10.2682287647974,10.4431990941371,,,10.3000108505372,7.62440983284798,11.7772744990407,,,,10.2582270569521,10.8445782016871,11.3800468509771,,,,,9.04160667906372,10.8913804498956,,9.75698604505351,11.3678761322792,13.5936418362661,10.2369539183274,10.9303304658567,10.9975937162234,10.2842009774647,9.5711910407912,8.43942405175163,,0
9.21103136489609,,9.88884682392825,10.4204958747813,,9.8279780544443,,11.0050896914261,8.65967433721794,11.7788955753249,10.8760564385652,9.41720245607399,,11.1560684925618,10.7383682562184,,,10.513897935491,,,8.81575998613327,10.942440708392,9.55823487192432,,11.7718268112431,13.7264638061239,10.4932453606598,10.8829088297707,,,,,,0
10.1530706068514,,,11.656769674065,11.4536555859249,,,11.6790629551753,10.3531744576351,12.3149255042788,,10.5866659292481,,12.0124865688627,11.4313392183703,11.3681128124606,9.99819525006319,10.2867158399711,,10.7821386854519,,11.2237615982964,10.1549816244927,,11.8837343436228,13.380105897769,11.1501274223052,11.3281832673976,11.4778570404929,10.664643465557,8.87472987431119,11.1743294234062,,0
,,8.51619273859271,8.86145208310138,,9.92082897246929,9.39092475037388,9.92490086996736,8.89832963948374,9.66313767559988,,,,10.9672322307773,9.45427126753722,8.99377306503299,,8.73507490030452,,9.64524391086419,9.38869387537302,10.8763585122519,9.38675768373428,9.24650862230608,12.888670077037,11.5560197225987,9.27729784208539,9.65828494587044,10.582508334587,,9.53025163222201,10.6918359905308,9.58466035481044,0
10.039102597705,7.79171081979809,,11.392290973,10.7400734963881,,10.1080313197683,12.0124600649535,9.19102200238427,11.2912069086827,10.2784787523349,10.0695466920762,10.2027420229544,11.5235254570205,,11.2264609297049,10.5496955402392,11.3410105141227,8.96232406912801,10.2938213495078,9.79863482325145,11.7511220649522,9.11743303496763,10.6481807402514,12.2205516923828,13.4846959449136,11.2468295123846,11.7774675142797,11.6825649149414,10.7355463720307,9.82313453371316,11.1206286224845,9.53092324238667,0
,9.4571976485039,,,11.1344107623965,10.8263219734239,,11.1157638035107,8.47374285292105,11.6719544796786,10.8642904740346,,10.2699581004549,11.1024314087235,,11.4583362832652,,10.570166342641,9.0508264472001,10.372518769281,,,9.26840907766455,10.3207696988115,12.3260565361291,,10.8662631355081,12.3544324471141,11.3730259820099,10.7910448397626,10.3393570806078,,10.5284422435501,0
9.22813904509792,9.86173817097318,10.853135829745,11.4605613524804,11.8769047721676,10.5963601667344,,11.411512280208,9.45531687328614,12.0037006039208,10.8774616137079,10.1411913107942,10.2749056587031,11.2187342644951,11.5035299605381,11.3335341386381,,11.6351917549973,8.97596233269643,10.690094750023,9.54113981253003,,9.70883099906864,,11.1768280264085,14.1780658871679,,,11.6389315873169,11.1099657606826,,10.8059353590248,10.4533223972998,0
8.61739397074417,6.16758192415376,9.12982984846226,9.03230683717131,9.05254727058779,8.84746710201956,7.96793008349825,,,9.81749256487558,,8.57821526761896,8.46980327139153,11.1840969955398,9.01828126831293,,6.65990722122168,8.50212891122502,,8.52736389057369,,10.0233879761339,9.18696957331586,8.70875874425999,9.71426855269549,11.4789734532378,10.2930013183337,,9.49224096283722,,,9.4122561590691,,0
8.53939608170919,7.98044459767684,9.70677281970455,10.1323553329717,10.764040134284,9.55044518470162,,,7.6787837223941,11.6201978993308,9.7238115068506,8.84889798974704,9.14878005850507,,10.583959445455,10.4687856379236,9.27462480326331,,,,8.55760650255705,10.617752345753,,,11.0567044229462,13.230378685404,,11.0727608534757,10.3310720654093,,,8.8177287957982,9.4256402122463,0
,9.89144409070761,10.2494290237547,11.6499375949405,,10.9868872326769,10.6205826942452,11.394059463597,,11.2631819550965,10.5151530843362,10.5176161269468,,,,,10.6394154925352,10.7516940358633,8.9389557667172,10.7552640961865,9.73397878690495,11.4856013887393,10.4500472619602,,,13.9369055679475,10.1227568604807,11.3176310693964,11.9903660065666,10.655371744708,,11.6653015550663,,0
10.9307349488218,11.9314118054955,,12.8076534809,13.2025992826923,11.5968081320164,11.7590130536049,12.9935124648982,12.4128249756873,,12.2442798027512,11.8400902390345,11.6058438802305,12.6655872028614,,12.9033862869851,11.4840567338414,11.9433697788278,9.74332339466167,,10.7818708527834,12.7202363217661,10.3744647076981,,,14.4725352060483,12.2573545796079,13.2304780532062,12.4146525892576,12.1569588225568,10.641739598808,12.6619155109766,11.3348010510362,0
9.36771731276917,9.44745570338229,10.0446424334868,11.1673202662363,,10.4337104247423,10.5062165654414,11.765990153662,,12.4570738751256,10.7835739952276,9.98085719178299,10.1848380415453,11.3453803771617,11.5818737335746,11.8902650763856,9.92779265712138,,8.51762634629942,10.5359876316335,9.78216728794618,12.192889042988,9.81502390815126,10.6890924812064,11.7853859449883,13.8129560137869,11.3253335394237,12.6474140921622,,11.0097119300631,,10.7401937828699,,0
11.185374648107,8.79121621689889,10.3638664388739,10.7787864833105,10.7845246371604,9.95539616487671,,11.1913872506487,8.70167597932381,10.9458621685963,10.2321692863227,9.47071884219398,9.8757816825043,11.6811662748229,10.7386753315723,10.4552448121724,10.5620428758335,,,10.0697121995132,9.9691913066754,10.5228696270703,7.88323547265849,10.0385607408287,12.2812873096326,13.3613154550942,10.344672336408,10.8789800149227,,10.1637315592515,,10.3261358246313,,0
,9.30739340873721,,,10.5984976479696,10.0107154912456,9.72493186155232,11.3496889033058,,11.0656957951685,10.2577474909522,,,11.0123540465242,10.9249307558789,10.4644941858278,9.58869315864277,9.09285229770069,8.27747790613864,,,10.8371601538273,9.10705992225176,9.61842726445398,10.4204008378036,12.6771751222642,9.99992749423403,11.0296144262503,10.5911820904472,10.0002092821274,,,9.72795328920399,0
9.19401573736286,9.07624506362713,9.09774767815107,10.8359332438992,11.5937447484784,,10.429119011151,11.6446953390579,9.44656899899813,,10.3103070271307,9.93167770305051,,11.0036584323677,11.6326207310879,11.5214508569233,,10.8462868257548,8.70752136132504,10.2370937052056,8.66751030510698,11.3347065506279,10.5627303099082,10.4733254521115,,,9.58524065426151,10.6784896200844,11.351604646523,10.9898373487299,8.35965254992264,9.55953604855557,10.335107084553,0
9.776341050899,9.61984754837105,10.6525739412669,10.9177269827485,11.5184188311061,,10.3611679925708,11.4235521519089,,11.4169296933825,10.7105729132096,10.079253207524,9.87371850401365,,10.8230235378408,10.8008784696046,,10.3400606239868,,10.1404980971024,,11.3177634897496,10.24549259056,10.5542092194323,10.6476213037842,14.0018632664374,10.6612882452331,,11.1864429469876,10.293342550947,,,10.1529669527336,0
10.9386548012309,10.8187809416349,11.2208389059289,,12.1544787034303,11.5536396772468,11.3672683567423,12.5922076122241,10.0984727549874,12.1830407581155,12.0115270540874,11.8123951026674,10.9181672410749,12.5060860936214,,12.0544588753312,11.6304485816447,11.5651189961749,,11.3521729919002,10.5824102647228,,,11.6506331861061,11.3900927585827,15.6661515367727,12.4453868015803,11.8290888690434,12.1184135560631,11.852885559739,10.2870522667509,12.1427693428079,,0
9.14254990551067,,,9.98415953894279,10.6077140017657,9.82839886442665,9.76329907532235,9.93458625412522,9.29871831290543,11.4052910909707,9.99714494862554,,9.11864558726955,,10.6550824077712,,,10.188290471407,5.73170288929542,9.4434083958842,,10.6967573537919,,,11.9009321906679,12.836381504685,,11.2580776345062,10.5347738155923,9.97611599684437,,10.5886627488437,,0
8.77223662143993,,9.98851057273442,10.5368887463569,10.9685534606699,10.0602093679167,9.72302408632747,11.2198426852262,8.10824248874038,10.7312744252906,10.3533456708613,9.49698712856699,8.95733080953697,10.7474033701516,,10.6877176231425,10.2275767872929,10.5055613298751,7.99433083264765,,8.67790547132081,10.6384348797208,9.61949448900528,9.95393548384514,10.8996715254119,12.8369435289488,,11.4006786636735,10.9675230013589,10.0746405084615,9.66629963971448,9.52766299255442,9.09007823999091,0
,9.03448089212214,,11.5093939681917,11.5985289472748,10.1799479096986,9.41712333680878,10.9058755553055,,12.2054341735047,10.8817498364411,9.47632571115524,,11.1919621903765,,11.277016552357,9.98570376535059,10.6157243949764,8.68560613548221,,9.21045698919262,11.5433046941189,,10.444042488308,12.0957835323798,13.2227103599057,,,11.0828666769353,10.4192704130176,,,9.86878342967893,0
,8.48183500283615,9.54278126554923,10.0669013946147,10.7223037514024,,9.73344598460722,10.8576581890721,9.23451671116215,12.0492124263394,9.39297242747405,,8.90212941438394,10.3522321526006,10.7030032747955,10.7070665052112,9.69474233913191,9.39857794296913,8.24424411303885,,,10.9532865804364,7.58948818213487,9.88064141310775,11.7179695329869,13.1029046402479,9.88176045450796,11.6598244365662,10.8688080433336,10.3258544497496,,10.2668545013194,9.61765375511361,0
9.6954888962391,9.71447794852481,10.3647064811748,,11.1024818944911,,11.2050561545861,11.8776753176007,9.88486815888146,12.155781396706,10.6762970148159,,,,11.4190340536056,11.4136522800008,,,9.53586940680803,,10.2335719011744,12.3111622389922,10.4640801267761,11.0923265999029,12.0721096335782,14.8018201737747,10.6824593973667,12.1083999162314,11.9097725157591,,11.0938012781182,10.4223895610422,11.0892304865216,0
,,10.0448072451734,,11.198167094326,,10.1280897229832,10.8656222856438,9.51721251217117,12.0642052320573,10.9887691084929,10.0983923013016,9.57445224931399,10.7275482498994,11.7210476256079,11.5219994695124,10.4383243148756,10.7263444137557,8.38263299871389,,8.90566632937402,11.1743594062788,10.5299332614964,10.1692454515958,11.3581260241881,14.659019246791,,11.6234241951743,,,7.9595564743975,10.6632799590833,10.7658633635115,0
,10.2411645962153,11.1228393210905,11.3584325404713,11.8660363508642,11.1906843540458,11.0841461343349,12.3801690113978,10.3477971787579,12.4863390557554,11.3507393060284,10.4657948132762,10.6843152211711,12.1327301533459,11.6309013599749,11.700296678177,10.7251858823683,,,11.1851582708346,10.3285028445994,12.1775850082775,10.1889656034205,10.9541401905,11.8117581863843,14.1554130881659,12.5157041468146,,11.736446206651,11.0918408369504,10.6645785028645,10.7943609442866,11.2110074243782,0
,9.60984874150281,10.2460978844944,11.5250912472986,12.1165798711251,10.9167883486721,10.219609875218,11.5808538783109,,11.873202098226,11.0832497353884,10.4913843916918,10.4111755839165,12.0621480718241,11.6101248102978,11.3418269396979,10.2495915152336,,8.93488154236232,11.216576251587,,11.4968938176195,,10.5147708454822,11.7211691146584,13.3182518864704,11.3192252113555,12.4231877383073,11.8204258618648,11.0046767660734,10.7924265687178,11.7050353833033,10.0007873221731,0
9.97867389385591,8.65725184577209,10.1605717536647,11.0267578441709,,10.245613513353,,,9.75877246970011,11.5405403181756,9.6753185302921,,,,,11.3220441249029,8.69137611890067,,,10.1370540788385,,11.5404436553052,,10.3775414856241,11.3222223644001,14.0600175439464,10.359267242232,11.0391012535381,10.9586647712927,11.0477670652711,9.11546678752856,,10.0083586163073,0
,8.2452004552123,,10.2104755182596,10.3323790001138,10.4157748872559,10.1246391024321,,9.9050081593899,11.2359438245639,9.95756954989106,10.488144701273,9.62169194599508,11.8677460945432,,8.9416265363973,,9.31305683782768,8.06870600352631,10.7217600646807,9.99796691256344,10.1991313765826,,,11.5421041866269,9.04681463770324,,10.2668186021911,11.0161821243795,9.70757732163509,8.57162848215782,7.98837334110623,10.4253145023925,0
9.42595912448538,9.06060792373412,,10.6707085462482,,10.1148945229012,9.98962670375197,11.0654733655386,8.95361491013654,11.4617460869618,10.2358132033676,8.96128277684594,9.05162119215717,10.1827766290434,11.0144972505089,11.2768983311285,9.45546954112572,9.70708158179592,8.84400627700707,9.96846930839302,8.81803158336473,10.8472014870713,8.32555187860189,9.78469305146257,10.8315329778325,,,11.2246195813284,10.6837424829356,10.0723254625255,,,9.68608437266881,0
10.7746645547658,,11.1425453669748,12.0412836856885,12.1844667557765,11.0723642293043,10.6716936490966,12.3444912733368,9.87488203853904,12.9969936069878,11.0250131898542,,,,12.3045536943804,11.75302021398,,11.6283188671128,9.44610749965202,11.1522580547158,10.2204902054268,12.2735138275802,10.1003988567517,,,14.0678668646765,11.544147804184,12.7759467490743,12.3876281289207,,10.1563585829997,11.090941709683,10.5479569838491,0
,9.54784851823337,10.7798628987363,11.285099187571,11.1987525018275,10.8592412163036,10.627584625547,10.9440220263728,,11.2397048606725,11.1174282030267,,10.3010391371783,11.7241596147974,11.3726587954668,,,10.5962543812855,9.27638557949378,11.1054308984906,,11.4593607010618,10.8370304089772,,11.4217932810535,13.5352548337842,11.0829738044584,11.7032235992685,,10.6364320055966,12.1551798340409,,9.89699735189903,0
9.7663245454223,,9.33753544693242,,11.4255384902866,10.5361862437933,9.97605456410743,11.683228505255,,11.9795306085803,10.8266827911173,,9.86086753858396,11.1144195320817,11.6146034647371,11.2903477213023,9.94845786587283,,8.37725910541579,10.3550004097397,9.49754990634802,11.4148751269605,9.13284213204424,10.3389130782469,11.392866864259,14.3358255833357,10.1201821500569,12.0460004480354,,,8.46584234291377,11.0747613093657,10.381863677004,0
10.5297997510251,9.46180246648838,11.3533723010548,12.3261653198118,12.3388427037842,11.3022146468984,11.4756339642887,12.8617376854783,10.2865789397978,13.2474494775695,12.0678104424758,11.2648983503673,10.9014037334366,12.5041445797004,12.354896141185,,10.816611108997,,,,10.6093479142987,12.0172330869344,11.735175098853,,12.1637978352948,14.435081411568,12.1178941362669,12.7163261272792,12.4173923294966,,10.4853113754681,11.8812321077415,,0
8.50414038148755,,9.76152487689631,,,9.66342147754387,9.65995013166616,10.4492774254805,9.01176017910246,9.63137230510992,9.31050050405661,8.46371460007412,,10.0937005107593,10.2449520622407,10.3051234314429,9.84602409980196,8.8967054930061,,9.36482723034752,,,8.58555640310959,9.53324433479716,11.6615980782768,12.1693366303916,9.58872665659132,10.2728217021423,10.5135492453789,9.84951024986042,,,8.46036781664207,0
9.40484036123458,8.48771659251113,10.5967168955906,11.4052934000447,11.6415345209949,10.5841684484015,10.636274418529,12.0395694808149,9.7309628938608,12.5377414892056,,10.5413869100329,10.6983999937272,11.5061131383944,,12.0342921430899,10.531630049225,10.5587807165594,8.55218452521455,,,,8.25204940380684,10.2778020354028,11.9002339791487,14.1044473974006,,11.4306081555267,,11.0728724328438,,11.2946438506295,10.443320060592,0
